uniqueID,drugName,condition,rating,date,usefulCount
230288,Meloxicam,Rheumatoid Arthritis,2,22-Sep-16,4
230276,Meloxicam,Tendonitis,9,25-Aug-17,5
230273,Meloxicam,Tendonitis,10,3-Oct-17,3
230269,Meloxicam,Osteoarthritis,1,14-Oct-17,13
230268,Meloxicam,Tendonitis,10,3-Nov-17,0
230261,Meloxicam,Rheumatoid Arthritis,10,12-Feb-17,19
230259,Meloxicam,Inflammatory Conditions,10,25-Feb-17,14
230256,Meloxicam,Osteoarthritis,10,8-Mar-17,22
230252,Meloxicam,Osteoarthritis,3,29-Mar-17,35
230251,Meloxicam,Tendonitis,8,6-Apr-17,8
230246,Meloxicam,Inflammatory Conditions,1,10-May-17,12
230245,Meloxicam,Inflammatory Conditions,1,18-May-17,8
230242,Meloxicam,Osteoarthritis,10,26-May-17,19
230241,Meloxicam,Osteoarthritis,9,30-May-17,16
230240,Meloxicam,Inflammatory Conditions,2,31-May-17,5
230231,Meloxicam,Inflammatory Conditions,2,13-Jan-16,28
230226,Meloxicam,Osteoarthritis,7,1-Mar-16,22
230220,Meloxicam,Inflammatory Conditions,10,2-Apr-16,19
230218,Meloxicam,Tendonitis,1,7-Apr-16,9
230217,Meloxicam,Osteoarthritis,10,7-Apr-16,39
230210,Meloxicam,Osteoarthritis,10,27-Sep-16,19
230209,Meloxicam,Osteoarthritis,7,30-Sep-16,47
230208,Meloxicam,Juvenile Rheumatoid Arthritis,6,3-Oct-16,4
230204,Meloxicam,Rheumatoid Arthritis,1,26-Oct-16,17
230203,Meloxicam,Osteoarthritis,1,2-Nov-16,15
230198,Meloxicam,Inflammatory Conditions,1,5-Jan-17,16
230197,Meloxicam,Osteoarthritis,8,7-Jan-17,42
230196,Meloxicam,Inflammatory Conditions,4,10-Jan-17,12
230195,Meloxicam,Inflammatory Conditions,1,11-Jan-17,14
230187,Meloxicam,Inflammatory Conditions,9,2-Feb-17,38
230186,Daklinza,Hepatitis C,10,31-Jul-15,21
230185,Daklinza,Hepatitis C,10,18-Oct-15,12
230180,Daklinza,Hepatitis C,10,9-Aug-16,6
230179,Daklinza,Hepatitis C,10,3-Feb-17,2
230174,Pimozide,Tourette's Syndrome,10,12-Jan-11,32
230167,Pimozide,Tourette's Syndrome,5,1-Jul-14,5
230163,Pimozide,Tourette's Syndrome,5,13-Jul-16,4
230161,Pimozide,Tourette's Syndrome,8,17-Nov-16,7
230160,Pimozide,Tourette's Syndrome,8,22-May-17,7
230154,Nizoral,Tinea Versicol,1,20-Oct-15,5
230151,Dextromethorphan / phenylephrine / pyrilamine,Cold Symptoms,10,23-Nov-08,1
230148,Voltaren-XR,Sciatica,10,10-May-09,32
230146,Synalar Ointment,Dermatitis,7,19-Mar-14,2
230141,Glipizide,"Diabetes, Type 2",10,2-Jun-09,93
230135,Glipizide,"Diabetes, Type 2",10,11-Aug-11,59
230124,Diflucan,Vaginal Yeast Infection,2,30-Mar-09,49
230113,Efavirenz,HIV Infection,8,8-Jan-12,1
230106,Glipizide,"Diabetes, Type 2",10,27-Jul-13,74
230096,Glipizide,"Diabetes, Type 2",1,11-Oct-15,36
230094,Glipizide,"Diabetes, Type 2",1,10-Jan-16,26
230092,Glipizide,"Diabetes, Type 2",5,31-Mar-16,23
230089,Glipizide,"Diabetes, Type 2",10,14-Apr-17,20
230066,Diflucan,Vaginal Yeast Infection,5,18-Nov-11,67
230058,Diflucan,Vaginal Yeast Infection,8,7-Aug-14,83
230040,Diflucan,Vaginal Yeast Infection,9,20-Dec-15,58
230039,Diflucan,Vaginal Yeast Infection,1,28-Dec-15,1
230035,Diflucan,Vaginal Yeast Infection,2,2-Feb-16,22
230028,Diflucan,Vaginal Yeast Infection,8,24-Apr-16,51
230027,Diflucan,Vaginal Yeast Infection,9,14-May-16,40
230025,Diflucan,Vaginal Yeast Infection,10,9-Jun-16,85
230024,Diflucan,Vaginal Yeast Infection,8,27-Jul-16,33
230021,Diflucan,Vaginal Yeast Infection,1,2-Nov-16,22
230020,Diflucan,Vaginal Yeast Infection,10,18-Nov-16,40
230015,Diflucan,Vaginal Yeast Infection,9,16-Feb-17,19
230013,Diflucan,Vaginal Yeast Infection,10,4-Apr-17,16
230004,Myobloc,Cervical Dystonia,8,15-Mar-16,0
230001,Lastacaft,"Conjunctivitis, Allergic",7,29-Mar-11,8
229996,Lastacaft,"Conjunctivitis, Allergic",1,30-Nov-11,36
229988,Lastacaft,"Conjunctivitis, Allergic",7,24-Jan-15,7
229987,Lastacaft,3</span> users found this comment helpful.,1,27-Apr-15,3
229984,Lastacaft,2</span> users found this comment helpful.,8,31-May-16,2
229983,Lastacaft,"Conjunctivitis, Allergic",2,28-Dec-16,3
229980,Bensal HP,Dermatological Disorders,10,21-May-11,17
229978,Bensal HP,Dermatological Disorders,10,17-May-12,22
229977,Duofilm,Warts,10,14-Sep-16,0
229975,Lurasidone,Bipolar Disorde,6,11-Feb-17,18
229968,Lurasidone,Schizophrenia,8,5-Mar-17,12
229961,Lurasidone,Schizophrenia,3,20-Mar-17,12
229951,BenzEFoam,Acne,10,24-Feb-10,17
229942,Femara,emale Infertility,10,23-Apr-14,75
229941,Femara,"Breast Cancer, Adjuvant",5,19-Jul-14,108
229939,Femara,Breast Cance,1,26-Jan-15,136
229937,Femara,"Breast Cancer, Adjuvant",1,29-May-15,37
229932,Femara,Breast Cance,7,26-Sep-15,56
229930,Femara,Breast Cance,10,30-Nov-15,69
229925,Femara,Breast Cance,1,9-Sep-16,43
229923,Femara,Breast Cance,10,15-May-17,33
229922,Flurazepam,Insomnia,9,13-May-09,17
229921,Flurazepam,Insomnia,10,16-May-09,123
229919,Flurazepam,Insomnia,10,14-Apr-10,61
229916,Flurazepam,Insomnia,8,31-Dec-11,61
229905,Flurazepam,Insomnia,10,3-Dec-15,9
229904,Flurazepam,Insomnia,6,10-Dec-15,4
229903,Flurazepam,Insomnia,1,23-Oct-16,11
229901,Flurazepam,Insomnia,10,26-Sep-17,2
229886,Acidophilus,Vaginal Yeast Infection,10,14-Nov-13,79
229881,Acidophilus,Vaginal Yeast Infection,10,30-Jun-16,19
229880,Acidophilus,Vaginal Yeast Infection,10,1-Nov-16,17
229872,Femara,Breast Cance,9,6-Apr-09,159
229871,Femara,Breast Cance,5,9-Jul-09,246
229859,Femara,"Breast Cancer, Metastatic",5,3-Mar-12,90
229856,Femara,Breast Cance,8,23-Apr-12,99
229851,Femara,"Breast Cancer, Metastatic",10,5-Jun-13,122
229849,Fycompa,Epilepsy,8,4-Oct-14,43
229844,Fycompa,Epilepsy,10,24-Mar-16,21
229842,Fycompa,Epilepsy,2,6-Jan-17,5
229838,Fycompa,Epilepsy,1,29-Mar-17,5
229830,Fycompa,Seizures,7,9-Nov-17,0
229827,Lurasidone,Schizophrenia,10,18-Mar-11,98
229822,Lurasidone,Bipolar Disorde,9,28-Jun-11,152
229821,Lurasidone,Bipolar Disorde,9,20-Jul-11,63
229816,Lurasidone,Bipolar Disorde,7,13-Aug-11,44
229813,Hydrochlorothiazide / olmesartan,High Blood Pressure,1,8-Jun-10,31
229810,Hydrochlorothiazide / olmesartan,High Blood Pressure,10,7-Oct-10,16
229807,Hydrochlorothiazide / olmesartan,High Blood Pressure,2,14-Mar-13,29
229805,Hydrochlorothiazide / olmesartan,High Blood Pressure,2,18-Jan-14,14
229804,Hydrochlorothiazide / olmesartan,High Blood Pressure,10,15-Apr-14,19
229801,Hydrochlorothiazide / olmesartan,High Blood Pressure,1,24-Jan-15,2
229794,Hydrochlorothiazide / olmesartan,High Blood Pressure,10,21-Mar-16,8
229789,Amcinonide,Dermatitis,10,14-Jun-13,0
229775,Lurasidone,Bipolar Disorde,5,17-Oct-11,53
229767,Lurasidone,Bipolar Disorde,8,12-Feb-12,31
229761,Lurasidone,Bipolar Disorde,7,21-May-12,20
229759,Ketamine,Anesthesia,10,27-Oct-10,44
229756,Ketamine,Anesthesia,9,17-Jul-11,69
229753,Ketamine,Anesthesia,1,3-Jul-15,16
229751,Ketamine,Anesthesia,8,6-Oct-15,9
229748,Ketamine,Pain,10,20-Jan-16,18
229745,Ketamine,Not Listed / Othe,8,6-Jun-16,19
229743,Ketamine,Anesthesia,1,9-Jan-17,7
229741,Ketamine,Pain,7,3-Aug-17,1
229735,Lurasidone,Bipolar Disorde,9,10-Jun-12,51
229734,Lurasidone,Bipolar Disorde,9,13-Jun-12,43
229733,Lurasidone,Bipolar Disorde,1,17-Jun-12,21
229727,Lurasidone,Schizophrenia,8,16-Jul-12,38
229726,Lurasidone,Bipolar Disorde,7,21-Jul-12,25
229718,Lurasidone,Schizoaffective Disorde,8,26-Sep-12,26
229717,Lurasidone,Schizoaffective Disorde,9,29-Oct-12,33
229715,Lurasidone,Bipolar Disorde,10,7-Nov-12,58
229714,Lurasidone,Bipolar Disorde,10,11-Nov-12,107
229712,Lurasidone,Bipolar Disorde,1,6-Dec-12,47
229709,Lurasidone,Schizophrenia,10,12-Jan-13,79
229708,Lurasidone,Bipolar Disorde,8,18-Jan-13,80
229707,Lurasidone,Bipolar Disorde,9,28-Feb-13,44
229704,Lurasidone,Bipolar Disorde,7,21-Mar-13,84
229702,Lurasidone,Bipolar Disorde,9,3-Apr-13,66
229699,Lurasidone,Bipolar Disorde,3,23-Apr-13,34
229696,Lurasidone,Bipolar Disorde,10,6-May-13,132
229694,Lurasidone,Schizoaffective Disorde,9,18-Jun-13,35
229691,Lurasidone,Bipolar Disorde,10,30-Jun-13,59
229690,Lurasidone,Bipolar Disorde,8,12-Jul-13,96
229685,Lurasidone,Bipolar Disorde,10,27-Nov-13,178
229684,Lurasidone,Bipolar Disorde,9,28-Nov-13,91
229670,Lurasidone,Bipolar Disorde,10,22-Apr-14,113
229666,Lurasidone,Bipolar Disorde,10,7-May-14,92
229662,Lurasidone,Bipolar Disorde,9,11-May-14,147
229657,Lurasidone,Bipolar Disorde,10,25-Aug-13,115
229653,Lurasidone,Bipolar Disorde,9,13-Sep-13,77
229638,Lurasidone,Bipolar Disorde,6,18-Nov-13,25
229630,Lurasidone,Bipolar Disorde,10,26-Aug-14,102
229619,Lurasidone,Bipolar Disorde,10,11-Nov-14,53
229616,Lurasidone,Bipolar Disorde,8,19-Nov-14,75
229610,Lurasidone,Schizophrenia,8,18-Apr-15,27
229605,Lurasidone,Schizophrenia,7,2-May-15,25
229604,Lurasidone,Bipolar Disorde,2,7-May-15,19
229601,Lurasidone,Bipolar Disorde,1,18-May-15,18
229591,Lurasidone,Bipolar Disorde,10,11-Jun-15,45
229587,Lurasidone,Bipolar Disorde,5,5-Jul-15,0
229582,Lurasidone,Schizophrenia,1,14-Dec-14,30
229579,Lurasidone,Bipolar Disorde,8,8-Jan-15,155
229578,Lurasidone,Bipolar Disorde,9,13-Jan-15,17
229573,Lurasidone,Bipolar Disorde,9,18-Feb-15,110
229572,Lurasidone,Schizophrenia,8,19-Feb-15,26
229570,Lurasidone,Bipolar Disorde,7,22-Feb-15,55
229566,Lurasidone,Schizophrenia,9,8-Mar-15,27
229565,Lurasidone,Bipolar Disorde,1,14-Mar-15,34
229558,Lurasidone,Bipolar Disorde,9,9-Jul-15,27
229556,Lurasidone,Bipolar Disorde,1,19-Jul-15,24
229553,Lurasidone,Bipolar Disorde,3,28-Jul-15,27
229552,Lurasidone,Schizoaffective Disorde,10,30-Jul-15,3
229549,Lurasidone,Bipolar Disorde,7,5-Aug-15,0
229548,Lurasidone,Bipolar Disorde,9,10-Aug-15,25
229547,Lurasidone,Bipolar Disorde,3,12-Aug-15,30
229541,Lurasidone,Bipolar Disorde,1,29-Aug-15,25
229540,Lurasidone,Bipolar Disorde,10,30-Aug-15,85
229535,Lurasidone,Bipolar Disorde,10,9-Sep-15,0
229533,Lurasidone,Schizophrenia,10,16-Sep-15,53
229531,Lurasidone,Bipolar Disorde,10,19-Sep-15,53
229530,Lurasidone,Bipolar Disorde,2,19-Sep-15,16
229511,Lurasidone,Bipolar Disorde,1,26-Oct-15,13
229510,Lurasidone,Bipolar Disorde,9,31-Oct-15,38
229506,Lurasidone,Bipolar Disorde,10,12-Nov-15,45
229501,Lurasidone,Bipolar Disorde,9,26-Nov-15,24
229500,Lurasidone,Schizophrenia,2,28-Nov-15,6
229492,Lurasidone,Bipolar Disorde,6,9-Dec-15,13
229491,Lurasidone,Bipolar Disorde,10,15-Dec-15,34
229490,Lurasidone,Bipolar Disorde,1,18-Dec-15,30
229488,Lurasidone,Bipolar Disorde,10,24-Dec-15,43
229486,Lurasidone,Bipolar Disorde,4,25-Dec-15,19
229484,Lurasidone,Bipolar Disorde,2,29-Dec-15,26
229483,Lurasidone,Bipolar Disorde,4,12-Jan-16,17
229480,Lurasidone,Bipolar Disorde,2,20-Jan-16,24
229478,Lurasidone,Bipolar Disorde,8,25-Jan-16,27
229473,Lurasidone,Bipolar Disorde,4,23-Feb-16,38
229466,Lurasidone,Bipolar Disorde,10,26-Mar-16,27
229465,Lurasidone,Bipolar Disorde,1,29-Mar-16,21
229455,Lurasidone,Bipolar Disorde,10,17-Apr-16,36
229450,Lurasidone,Bipolar Disorde,2,26-Apr-16,0
229448,Lurasidone,Schizophrenia,2,2-May-16,14
229435,Lurasidone,Bipolar Disorde,9,29-Sep-16,9
229415,Lurasidone,Bipolar Disorde,8,12-Nov-16,55
229411,Lurasidone,Bipolar Disorde,5,21-Jun-16,27
229407,Lurasidone,Schizophrenia,9,26-Jun-16,22
229401,Lurasidone,Bipolar Disorde,8,8-Jul-16,50
229398,Lurasidone,Bipolar Disorde,5,24-Jul-16,17
229394,Lurasidone,Bipolar Disorde,8,17-Aug-16,55
229391,Lurasidone,Bipolar Disorde,7,13-Sep-16,48
229383,Lurasidone,Bipolar Disorde,10,25-Nov-16,46
229377,Lurasidone,Bipolar Disorde,1,10-Dec-16,19
229375,Lurasidone,Bipolar Disorde,10,22-Dec-16,29
229372,Lurasidone,Bipolar Disorde,8,7-Jan-17,26
229364,Lurasidone,Bipolar Disorde,10,25-Jan-17,1
229361,Lurasidone,Bipolar Disorde,10,26-Apr-17,33
229359,Lurasidone,Bipolar Disorde,9,3-May-17,23
229355,Lurasidone,Bipolar Disorde,3,7-May-17,17
229340,Lurasidone,Bipolar Disorde,2,8-Jul-17,17
229334,Lurasidone,Bipolar Disorde,7,18-Jul-17,23
229329,Lurasidone,Bipolar Disorde,2,27-Jul-17,0
229322,Lurasidone,Bipolar Disorde,3,4-Aug-17,0
229320,Lurasidone,Schizophrenia,4,14-Aug-17,5
229319,Lurasidone,Bipolar Disorde,4,17-Aug-17,7
229315,Lurasidone,Bipolar Disorde,5,30-Aug-17,14
229313,Lurasidone,Schizophrenia,1,11-Sep-17,3
229311,Red yeast rice,High Cholesterol,10,13-May-08,90
229303,Lurasidone,Schizophrenia,1,2-Oct-17,5
229300,Lurasidone,Bipolar Disorde,9,20-Oct-17,6
229297,Lurasidone,Bipolar Disorde,10,11-Nov-17,0
229296,Lurasidone,Bipolar Disorde,1,15-Nov-17,0
229295,Lurasidone,Bipolar Disorde,2,15-Nov-17,2
229294,Lurasidone,Bipolar Disorde,8,18-Nov-17,0
229292,Lurasidone,Bipolar Disorde,8,22-Nov-17,2
229283,Lurasidone,Bipolar Disorde,9,11-Dec-17,0
229282,Limbitrol DS,Depression,10,6-Feb-09,42
229278,Humulin R U-500 (Concentrated),"Diabetes, Type 1",10,3-Feb-16,1
229276,Humulin R U-500 (Concentrated),"Diabetes, Type 2",10,11-Jan-17,0
229275,Eyebright,Nasal Congestion,10,4-May-13,7
229274,Tadalafil,Erectile Dysfunction,9,8-Nov-08,56
229271,Tadalafil,Erectile Dysfunction,10,28-Nov-08,64
229270,Tadalafil,Erectile Dysfunction,10,12-Jan-09,168
229269,Tadalafil,Erectile Dysfunction,10,27-Jan-09,32
229268,Tadalafil,Erectile Dysfunction,5,10-Feb-09,1
229264,Tadalafil,Erectile Dysfunction,10,17-Apr-09,98
229260,Tadalafil,Erectile Dysfunction,8,1-Jun-09,33
229257,Tadalafil,Erectile Dysfunction,9,5-Oct-09,24
229254,Tadalafil,Erectile Dysfunction,6,13-Nov-09,32
229250,Tadalafil,Erectile Dysfunction,10,30-Dec-09,66
229247,Pacerone,Arrhythmia,9,7-Dec-10,85
229239,Tadalafil,Erectile Dysfunction,10,6-Jul-08,118
229236,Tadalafil,Erectile Dysfunction,9,22-Feb-10,42
229235,Tadalafil,Erectile Dysfunction,10,2-Mar-10,30
229233,Tadalafil,Erectile Dysfunction,10,26-Mar-10,201
229225,Tadalafil,Pulmonary Hypertension,6,19-Jul-10,11
229213,Tadalafil,Erectile Dysfunction,10,15-Nov-10,44
229208,Tadalafil,Erectile Dysfunction,10,3-Jan-11,56
229207,Tadalafil,Erectile Dysfunction,7,8-Jan-11,14
229200,Tadalafil,Erectile Dysfunction,10,21-Mar-11,24
229190,Tadalafil,Erectile Dysfunction,10,20-Jun-11,39
229188,Tadalafil,Erectile Dysfunction,8,24-Jul-11,21
229182,Tadalafil,Erectile Dysfunction,10,19-May-12,73
229178,Tadalafil,Erectile Dysfunction,10,17-Jun-12,39
229177,Tadalafil,Erectile Dysfunction,10,23-Jun-12,40
229176,Tadalafil,Erectile Dysfunction,5,24-Jun-12,31
229175,Tadalafil,Erectile Dysfunction,10,6-Jul-12,30
229172,Tadalafil,Erectile Dysfunction,1,8-Sep-12,43
229168,Tadalafil,Erectile Dysfunction,10,9-Jan-13,85
229164,Tadalafil,Erectile Dysfunction,10,11-Feb-13,71
229161,Tadalafil,Erectile Dysfunction,10,7-Mar-13,77
229157,Tadalafil,Erectile Dysfunction,10,24-Mar-13,37
229153,Tadalafil,Erectile Dysfunction,3,16-Apr-13,75
229148,Tadalafil,Erectile Dysfunction,9,21-Jun-13,112
229145,Tadalafil,Erectile Dysfunction,10,2-Jul-13,159
229139,Tadalafil,Erectile Dysfunction,10,30-Aug-13,113
229138,Tadalafil,Benign Prostatic Hyperplasia,10,6-Sep-13,192
229133,Tadalafil,Erectile Dysfunction,10,6-Sep-11,41
229128,Tadalafil,Benign Prostatic Hyperplasia,8,24-Oct-11,199
229124,Tadalafil,Not Listed / Othe,10,23-Nov-11,0
229118,Tadalafil,Erectile Dysfunction,10,14-Feb-12,33
229113,Tadalafil,Erectile Dysfunction,10,15-Mar-12,67
229111,Tadalafil,Erectile Dysfunction,9,17-Jun-14,94
229105,Tadalafil,Benign Prostatic Hyperplasia,9,7-Aug-14,1
229097,Tadalafil,Erectile Dysfunction,10,22-Sep-14,93
229094,Tadalafil,Erectile Dysfunction,10,3-Oct-14,116
229091,Tadalafil,Erectile Dysfunction,10,29-Oct-14,153
229089,Tadalafil,Erectile Dysfunction,10,7-Nov-14,117
229085,Tadalafil,Erectile Dysfunction,9,3-Aug-15,37
229083,Tadalafil,Erectile Dysfunction,10,14-Aug-15,32
229081,Tadalafil,Erectile Dysfunction,10,18-Aug-15,55
229068,Tadalafil,Benign Prostatic Hyperplasia,10,25-Oct-15,103
229065,Tadalafil,Erectile Dysfunction,9,29-Oct-15,46
229059,Tadalafil,Benign Prostatic Hyperplasia,9,14-Oct-13,70
229054,Tadalafil,Erectile Dysfunction,2,6-Nov-13,34
229050,Tadalafil,Erectile Dysfunction,10,23-Nov-13,94
229040,Tadalafil,Erectile Dysfunction,9,4-Feb-14,52
229035,Tadalafil,Erectile Dysfunction,10,23-Nov-14,184
229030,Tadalafil,Erectile Dysfunction,10,19-Dec-14,117
229027,Tadalafil,Erectile Dysfunction,10,29-Dec-14,86
229014,Tadalafil,Erectile Dysfunction,10,6-Mar-15,45
229008,Tadalafil,Erectile Dysfunction,10,20-Mar-15,84
229007,Tadalafil,Erectile Dysfunction,7,20-Mar-15,115
229002,Tadalafil,Erectile Dysfunction,9,4-Jun-15,59
228997,Tadalafil,Erectile Dysfunction,10,30-Jun-15,69
228994,Tadalafil,Benign Prostatic Hyperplasia,10,17-Jul-15,71
228992,Tadalafil,Erectile Dysfunction,10,25-Jul-15,44
228986,Tadalafil,Erectile Dysfunction,10,19-Feb-14,6
228979,Tadalafil,Erectile Dysfunction,10,30-Mar-14,23
228978,Tadalafil,Erectile Dysfunction,9,2-Apr-14,48
228975,Tadalafil,Erectile Dysfunction,10,18-Apr-14,45
228973,Tadalafil,Erectile Dysfunction,9,25-Apr-14,71
228967,Tadalafil,Benign Prostatic Hyperplasia,10,9-May-14,104
228964,Tadalafil,Erectile Dysfunction,10,31-May-14,22
228963,Tadalafil,Benign Prostatic Hyperplasia,7,3-Jun-14,134
228958,Tadalafil,Benign Prostatic Hyperplasia,8,10-Mar-16,80
228957,Tadalafil,Erectile Dysfunction,9,10-Mar-16,49
228950,Tadalafil,Erectile Dysfunction,9,8-Apr-16,48
228945,Tadalafil,Erectile Dysfunction,4,29-May-16,33
228942,Tadalafil,Erectile Dysfunction,10,19-Jun-16,47
228932,Tadalafil,Erectile Dysfunction,8,10-Dec-15,8
228931,Tadalafil,Erectile Dysfunction,10,11-Dec-15,32
228918,Tadalafil,Erectile Dysfunction,10,30-Jan-16,63
228915,Tadalafil,Erectile Dysfunction,10,1-Feb-16,32
228913,Tadalafil,Erectile Dysfunction,10,8-Feb-16,59
228912,Tadalafil,Erectile Dysfunction,10,15-Feb-16,109
228911,Tadalafil,Erectile Dysfunction,10,4-Jul-16,7
228897,Tadalafil,Erectile Dysfunction,5,13-Sep-16,4
228896,Tadalafil,Benign Prostatic Hyperplasia,6,19-Sep-16,19
228888,Tadalafil,Erectile Dysfunction,7,10-Oct-16,58
228865,Tadalafil,Erectile Dysfunction,10,28-Jan-17,79
228858,Tadalafil,Erectile Dysfunction,10,18-Mar-17,33
228853,Tadalafil,Benign Prostatic Hyperplasia,10,8-Apr-17,14
228852,Tadalafil,Benign Prostatic Hyperplasia,1,22-Apr-17,15
228850,Tadalafil,Benign Prostatic Hyperplasia,10,9-May-17,29
228847,Tadalafil,Erectile Dysfunction,10,18-May-17,62
228846,Tadalafil,Erectile Dysfunction,3,29-May-17,4
228836,Tadalafil,Erectile Dysfunction,4,17-Jul-17,7
228835,Tadalafil,Erectile Dysfunction,2,31-Jul-17,6
228831,Tadalafil,Erectile Dysfunction,9,3-Aug-17,20
228823,Tadalafil,Erectile Dysfunction,9,10-Sep-17,8
228819,Tadalafil,Erectile Dysfunction,10,2-Oct-17,13
228816,Tadalafil,Erectile Dysfunction,10,28-Oct-17,1
228812,Tadalafil,Erectile Dysfunction,9,27-Nov-17,2
228810,Alprostadil,Erectile Dysfunction,8,9-Nov-08,34
228809,Alprostadil,Erectile Dysfunction,9,20-Nov-08,88
228806,Alprostadil,Erectile Dysfunction,10,24-Apr-09,54
228803,Alprostadil,Erectile Dysfunction,9,26-Apr-10,130
228802,Alprostadil,Erectile Dysfunction,10,29-Aug-10,32
228796,Loestrin Fe 1 / 20,Acne,2,25-Aug-12,1
228788,Alprostadil,Erectile Dysfunction,9,19-Dec-10,15
228785,Alprostadil,Erectile Dysfunction,10,31-Aug-11,85
228775,Alprostadil,Erectile Dysfunction,2,28-Aug-13,42
228773,Alprostadil,Erectile Dysfunction,10,11-Nov-13,54
228767,Alprostadil,Erectile Dysfunction,1,8-Apr-14,35
228757,Geodon,Bipolar Disorde,1,8-Mar-13,32
228747,Geodon,Bipolar Disorde,2,11-Jul-13,46
228742,Geodon,Bipolar Disorde,10,13-Aug-13,55
228738,Leflunomide,Rheumatoid Arthritis,8,17-Mar-15,85
228730,Leflunomide,Rheumatoid Arthritis,10,2-Dec-15,21
228728,Leflunomide,Rheumatoid Arthritis,3,23-Mar-16,23
228725,Leflunomide,Psoriatic Arthritis,1,24-Sep-16,13
228724,Leflunomide,Rheumatoid Arthritis,9,25-Nov-16,35
228716,Leflunomide,Rheumatoid Arthritis,1,9-Oct-17,3
228710,Leflunomide,Rheumatoid Arthritis,2,4-Oct-09,27
228709,Leflunomide,Rheumatoid Arthritis,8,13-Jan-10,95
228701,Leflunomide,Rheumatoid Arthritis,5,31-Dec-12,136
228698,Leflunomide,Psoriatic Arthritis,7,28-Oct-13,48
228696,Leflunomide,Rheumatoid Arthritis,1,11-Feb-14,106
228694,Alprostadil,Erectile Dysfunction,10,28-Aug-16,55
228692,Alprostadil,Erectile Dysfunction,9,2-Sep-16,14
228687,Alprostadil,Erectile Dysfunction,9,1-Jan-17,13
228685,Alprostadil,Erectile Dysfunction,8,26-Jan-17,15
228682,Alprostadil,Erectile Dysfunction,2,21-Mar-17,17
228679,Alprostadil,Erectile Dysfunction,9,1-May-17,18
228659,Alprostadil,Erectile Dysfunction,4,11-Nov-15,17
228656,Alprostadil,Erectile Dysfunction,9,20-Feb-16,51
228653,Alprostadil,Erectile Dysfunction,1,28-May-16,34
228652,Alprostadil,Erectile Dysfunction,10,3-Jun-16,18
228643,Avonex,Multiple Sclerosis,10,14-Aug-08,25
228642,Avonex,Multiple Sclerosis,9,15-Nov-08,19
228640,Avonex,Multiple Sclerosis,9,11-Jul-09,17
228638,Avonex,Multiple Sclerosis,2,7-Aug-10,12
228637,Avonex,Multiple Sclerosis,6,17-Jun-11,14
228630,Avonex,Multiple Sclerosis,9,7-Aug-12,15
228628,Avonex,Multiple Sclerosis,9,17-Dec-12,23
228617,Avonex,Multiple Sclerosis,10,11-Feb-17,8
228613,Metformin / saxagliptin,min / saxagliptin),10,27-Jan-12,47
228609,Metformin / saxagliptin,min / saxagliptin),10,19-Sep-13,14
228607,Metformin / saxagliptin,min / saxagliptin),1,20-Jun-14,6
228603,Metformin / saxagliptin,min / saxagliptin),10,10-Dec-15,2
228596,Geodon,Bipolar Disorde,9,18-Nov-11,18
228594,Geodon,Bipolar Disorde,9,19-Jan-12,21
228585,Geodon,Bipolar Disorde,6,12-Apr-12,19
228582,Geodon,Bipolar Disorde,9,25-May-12,50
228573,Geodon,Schizoaffective Disorde,8,9-Apr-15,18
228563,Geodon,Bipolar Disorde,10,5-Sep-15,15
228533,Geodon,Bipolar Disorde,9,10-Oct-14,45
228530,Geodon,Autism,10,6-Jan-15,24
228528,Geodon,Bipolar Disorde,1,17-Jan-15,15
228527,Geodon,Bipolar Disorde,9,31-Jan-15,38
228526,Geodon,Schizophrenia,10,10-Feb-15,25
228522,Oxaprozin,Osteoarthritis,5,8-Mar-09,6
228517,Geodon,Bipolar Disorde,9,4-Dec-15,25
228516,Geodon,Schizophrenia,6,14-Dec-15,14
228515,Geodon,Bipolar Disorde,10,28-Dec-15,8
228514,Geodon,Bipolar Disorde,1,6-Jan-16,9
228513,Geodon,Schizophrenia,1,18-Jan-16,9
228506,Geodon,Bipolar Disorde,5,17-Apr-16,8
228502,Geodon,Schizoaffective Disorde,4,6-May-16,5
228501,Geodon,Schizophrenia,5,8-May-16,5
228500,Geodon,Bipolar Disorde,1,15-May-16,11
228495,Geodon,Bipolar Disorde,1,9-Jul-16,11
228487,Geodon,Bipolar Disorde,8,19-Aug-16,9
228484,Geodon,Bipolar Disorde,1,20-Sep-16,8
228481,Geodon,Schizophrenia,10,6-Nov-16,13
228480,Geodon,Bipolar Disorde,1,15-Nov-16,14
228470,Geodon,Schizoaffective Disorde,10,28-Dec-16,14
228468,Geodon,Bipolar Disorde,5,18-Jan-17,14
228467,Geodon,Schizophrenia,1,13-Feb-17,8
228465,Geodon,Autism,1,27-Mar-17,2
228463,Geodon,Bipolar Disorde,1,22-Apr-17,10
228459,Geodon,Autism,7,10-Jul-17,5
